sequence,symbol,name,start,end,strand,pct_identity,pct_cov
seq_66,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,879,1691,-,100.0,100.0
seq_67,aph(3')-IIa,aminoglycoside O-phosphotransferase APH(3')-IIa,4298,5089,+,100.0,100.0
seq_68,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,846,1658,-,100.0,100.0
seq_7,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1654,2466,-,100.0,100.0
seq_70,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,813,1625,-,100.0,100.0
seq_71,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1622,2434,-,100.0,100.0
seq_72,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,826,1638,-,100.0,100.0
seq_73,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1644,2456,-,100.0,100.0
seq_74,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1262,2074,-,100.0,100.0
seq_75,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,2270,3082,-,100.0,100.0
seq_76,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1003,1815,-,100.0,100.0
seq_77,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1305,2111,+,100.0,100.0
seq_77,blaTEM-116,broad-spectrum class A beta-lactamase TEM-116,3460,4317,-,100.0,100.0
seq_77,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,8724,9536,-,100.0,100.0
seq_78,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1152,1964,-,100.0,100.0
seq_79,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1305,2111,+,100.0,100.0
seq_79,blaTEM-1,broad-spectrum class A beta-lactamase TEM-1,3084,3941,+,100.0,100.0
seq_79,tet(C),tetracycline efflux MFS transporter Tet(C),5963,6583,-,100.0,52.27
seq_8,blaTEM-1,broad-spectrum class A beta-lactamase TEM-1,2019,2876,-,100.0,100.0
seq_80,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1199,2011,-,100.0,100.0
seq_81,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1658,2470,-,100.0,100.0
seq_82,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1507,2319,-,100.0,100.0
seq_83,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1487,2299,-,100.0,100.0
seq_84,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1122,1934,-,100.0,100.0
seq_85,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1746,2558,-,100.0,100.0
seq_86,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1002,1814,-,100.0,100.0
seq_87,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1820,2632,-,100.0,100.0
seq_88,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1164,1976,-,100.0,100.0
seq_89,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1305,2111,+,100.0,100.0
seq_89,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,3726,4271,-,100.0,67.16
seq_89,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,6012,6824,-,100.0,100.0
seq_9,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1650,2462,-,100.0,100.0
seq_90,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,868,1680,-,100.0,100.0
seq_91,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1506,2318,-,100.0,100.0
seq_92,blaTEM-1,broad-spectrum class A beta-lactamase TEM-1,1885,2742,-,100.0,100.0
seq_93,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1492,2304,-,100.0,100.0
seq_94,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1091,1903,-,100.0,100.0
seq_95,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,2361,3173,-,100.0,100.0
seq_96,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1026,1838,-,100.0,100.0
seq_97,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,1673,2485,-,100.0,100.0
seq_98,blaTEM-1,broad-spectrum class A beta-lactamase TEM-1,1820,2677,-,100.0,100.0
seq_99,blaTEM-116,broad-spectrum class A beta-lactamase TEM-116,1742,2599,+,100.0,100.0
